ais_event_id,vessel_id,mmsi,vessel_name,vessel_type,vessel_group,is_military,flag_country,timestamp_utc,latitude,longitude,speed_knots,course_deg,course_change_deg,ais_status,ais_gap_minutes,maritime_zone,zone_risk_level,sensitive_zone_name,sensitive_zone_distance_km,near_sensitive_zone,nearest_vessel_distance_nm,nearby_vessel_count,route_pattern,signal_quality,behavior_label,behavior_flags,simulation_seed,business_zone_reference,business_zone_risk,business_max_priority_score,score_vessel,score_geo,score_zone_risk,score_ais_behavior,score_legacy_business,score_signal_quality,final_risk_score,risk_level,attention_required,immediate_review_flag,recommended_action,risk_reasons,scoring_version
AIS-0055-04,VES-0055,555869539,ATL-491,Navire civil,civil,False,China,2026-05-13T01:24:31.716021+00:00,26.10819,56.9223,13.66,337.9,12.2,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,92.92,False,9.26,2,transit regulier,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,4,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0042-02,VES-0042,460472118,MER-113,Pétrolier,civil,False,Norway,2026-05-12T22:34:26.423597+00:00,27.08072,56.05076,6.42,322.0,19.0,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,120.28,False,2.54,3,rendez-vous probable,0.918,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,4,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0026-03,VES-0026,514601478,NORD-425,Chalutier,civil,False,Panama,2026-05-12T18:02:16.496656+00:00,27.22728,56.59579,5.03,322.8,4.9,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,148.77,False,4.49,2,transit regulier,0.886,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,4,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0070-01,VES-0070,671654693,MN-333,Bâtiment de débarquement,soutien_ou_amphibie,True,Marshall Islands,2026-05-12T14:45:58.215216+00:00,42.55527,34.00811,9.22,348.9,10.1,Actif,0,Mer Noire,High,Mer Noire,231.02,False,21.51,2,transit regulier,0.858,normal,aucun,20260513,Mer Noire,High,74,14,12,10,3,11,4,54,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0025-04,VES-0025,425685029,NORD-792,Chalutier,civil,False,France,2026-05-12T12:57:16.732437+00:00,26.40994,55.60216,1.4,71.8,18.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,60.44,False,20.64,2,transit regulier,0.937,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,4,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0049-01,VES-0049,509890299,OCEAN-950,Porte-conteneurs,civil,False,Singapore,2026-05-12T12:42:58.933861+00:00,26.55381,55.42831,14.75,170.7,19.3,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,83.91,False,2.56,5,loitering,0.806,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,5,15,2,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; regroupement de navires; historique metier prioritaire,ais-risk-v1
AIS-0076-04,VES-0076,381167275,MER-530,Pétrolier,civil,False,Liberia,2026-05-12T03:32:24.655296+00:00,26.77964,55.34954,13.08,201.9,17.2,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,108.23,False,15.3,2,approche portuaire,0.925,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,4,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0009-05,VES-0009,314055579,NORD-750,Cargo,civil,False,Liberia,2026-05-12T01:46:48.551489+00:00,26.95325,56.95427,14.41,75.9,14.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,142.32,False,17.4,2,transit regulier,0.898,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,4,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0068-05,VES-0068,719331344,MN-513,Corvette,combat,True,France,2026-05-13T06:59:32.308377+00:00,18.58893,37.22185,15.61,317.9,31.5,Actif,0,Mer Rouge,High,Mer Rouge,188.75,False,12.83,1,approche portuaire,0.575,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,0,53,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0043-02,VES-0043,559914990,NORD-431,Chalutier,civil,False,Taiwan,2026-05-13T01:21:24.512359+00:00,33.25646,32.7206,17.75,109.9,25.4,Actif,0,Méditerranée orientale,High,Méditerranée orientale,188.01,False,0.76,4,loitering,0.874,suspect,proximite autre navire; vitesse atypique,20260513,Port militaire de Toulon,High,70,0,6,10,22,11,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone navale connue; proximite immediate autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0047-01,VES-0047,710227377,MN-687,Corvette,combat,True,France,2026-05-12T18:08:16.289305+00:00,20.17431,39.06552,19.01,79.0,9.8,Actif,0,Mer Rouge,High,Mer Rouge,152.97,False,2.82,1,loitering,0.621,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,0,53,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0048-01,VES-0048,364099457,TRADE-725,Chalutier,civil,False,Turkey,2026-05-12T17:04:09.963993+00:00,24.54193,119.8841,1.88,116.5,15.7,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,114.16,False,3.59,2,approche portuaire,0.959,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0004-04,VES-0004,403142509,MER-342,Cargo,civil,False,Taiwan,2026-05-12T16:21:01.089854+00:00,18.40641,38.85541,10.56,228.1,29.0,Actif,0,Mer Rouge,High,Mer Rouge,46.34,True,2.55,1,loitering,0.974,suspect,proximite zone sensible,20260513,Canal de Suez,High,72,0,21,10,7,11,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone high; proximite zone sensible; zone sensible active; zone navale connue; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0017-02,VES-0017,389563468,NORD-998,Chalutier,civil,False,China,2026-05-12T14:30:45.578385+00:00,25.33064,121.17521,6.1,62.5,21.1,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,72.31,False,12.68,2,patrouille declaree,0.979,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0072-05,VES-0072,255382206,MER-200,Cargo,civil,False,Norway,2026-05-12T14:08:00.690957+00:00,23.04362,121.14683,9.21,187.0,13.5,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,184.78,False,12.74,2,transit regulier,0.99,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0017-01,VES-0017,389563468,NORD-998,Chalutier,civil,False,China,2026-05-12T14:03:45.578385+00:00,25.31504,121.11818,1.45,83.5,14.6,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,69.42,False,17.88,2,transit regulier,0.947,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0033-03,VES-0033,472710380,MER-327,Cargo,civil,False,China,2026-05-12T14:03:31.265221+00:00,43.13732,34.06042,10.58,304.0,11.4,Actif,0,Mer Noire,High,Mer Noire,168.73,False,1.35,2,rendez-vous probable,0.969,suspect,proximite autre navire,20260513,Mer Noire,High,74,0,12,10,16,11,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite autre navire; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0005-04,VES-0005,228173090,NORD-701,Cargo,civil,False,Marshall Islands,2026-05-12T13:46:22.308716+00:00,34.78605,31.21488,14.81,312.6,1.9,Actif,0,Méditerranée orientale,High,Méditerranée orientale,181.6,False,0.61,5,rendez-vous probable,0.948,suspect,proximite autre navire,20260513,Port militaire de Toulon,High,70,0,6,10,22,11,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone navale connue; proximite immediate autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0033-01,VES-0033,472710380,MER-327,Cargo,civil,False,China,2026-05-12T11:17:31.265221+00:00,43.01917,34.11082,10.98,304.3,11.5,Actif,0,Mer Noire,High,Mer Noire,182.48,False,0.53,2,loitering,0.617,suspect,proximite autre navire,20260513,Mer Noire,High,74,0,12,10,20,11,0,53,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite immediate autre navire; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0072-01,VES-0072,255382206,MER-200,Cargo,civil,False,Norway,2026-05-12T10:12:00.690957+00:00,23.49432,120.99402,17.09,151.3,17.3,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,134.07,False,20.45,2,approche portuaire,0.99,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0016-04,VES-0016,667176357,TRADE-845,Pétrolier,civil,False,Liberia,2026-05-12T09:10:15.389530+00:00,42.44161,35.30626,7.0,12.8,1.1,Actif,0,Mer Noire,High,Mer Noire,280.72,False,1.65,2,loitering,0.868,suspect,proximite autre navire,20260513,Mer Noire,High,74,0,12,10,16,11,4,53,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite autre navire; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0011-01,VES-0011,308561057,ATL-344,Cargo,civil,False,Greece,2026-05-11T23:33:15.305483+00:00,24.33958,120.4318,10.32,109.7,28.6,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,70.07,False,3.29,4,rendez-vous probable,0.773,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,5,15,2,53,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; regroupement de navires; historique metier prioritaire,ais-risk-v1
AIS-0055-02,VES-0055,555869539,ATL-491,Navire civil,civil,False,China,2026-05-12T22:29:31.716021+00:00,26.0449,56.93358,11.5,349.9,1.8,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,93.42,False,24.85,2,transit regulier,0.814,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,2,52,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0025-05,VES-0025,425685029,NORD-792,Chalutier,civil,False,France,2026-05-12T14:59:16.732437+00:00,26.69667,55.76736,7.18,57.4,1.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,80.86,False,15.41,2,transit regulier,0.731,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,2,52,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0033-05,VES-0033,472710380,MER-327,Cargo,civil,False,China,2026-05-12T12:29:31.265221+00:00,43.23272,33.79133,15.58,304.6,100.0,Actif,0,Mer Noire,High,Mer Noire,153.81,False,2.82,2,variation de cap,0.99,suspect,variation cap forte,20260513,Mer Noire,High,74,0,12,10,15,11,4,52,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0056-03,VES-0056,544352491,MN-712,Bâtiment de débarquement,soutien_ou_amphibie,True,Greece,2026-05-13T01:41:50.247412+00:00,42.88401,36.06887,17.38,349.3,1.0,Actif,0,Mer Noire,High,Mer Noire,281.03,False,4.11,0,transit regulier,0.99,normal,aucun,20260513,Mer Noire,High,74,14,12,10,0,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0056-04,VES-0056,544352491,MN-712,Bâtiment de débarquement,soutien_ou_amphibie,True,Greece,2026-05-13T01:39:50.247412+00:00,42.89352,36.03074,16.15,326.0,3.3,Actif,0,Mer Noire,High,Mer Noire,278.06,False,14.9,0,approche portuaire,0.918,normal,aucun,20260513,Mer Noire,High,74,14,12,10,0,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0056-02,VES-0056,544352491,MN-712,Bâtiment de débarquement,soutien_ou_amphibie,True,Greece,2026-05-13T01:00:50.247412+00:00,42.86432,36.06861,12.72,318.7,1.1,Actif,0,Mer Noire,High,Mer Noire,282.53,False,12.89,0,approche portuaire,0.99,normal,aucun,20260513,Mer Noire,High,74,14,12,10,0,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0056-01,VES-0056,544352491,MN-712,Bâtiment de débarquement,soutien_ou_amphibie,True,Greece,2026-05-13T00:39:50.247412+00:00,42.77783,36.1576,16.74,328.3,10.8,Actif,0,Mer Noire,High,Mer Noire,294.44,False,22.77,1,patrouille declaree,0.92,normal,aucun,20260513,Mer Noire,High,74,14,12,10,0,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0055-03,VES-0055,555869539,ATL-491,Navire civil,civil,False,China,2026-05-12T23:00:31.716021+00:00,26.19011,56.80544,13.78,321.0,8.4,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,83.16,False,12.57,0,transit regulier,0.952,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0026-05,VES-0026,514601478,NORD-425,Chalutier,civil,False,Panama,2026-05-12T22:34:16.496656+00:00,27.37157,56.28388,2.04,350.8,39.7,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,155.1,False,19.82,1,transit regulier,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0067-02,VES-0067,582536372,MER-206,Chalutier,civil,False,Singapore,2026-05-12T21:45:32.341912+00:00,24.32996,119.96626,8.04,96.5,27.6,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,112.39,False,6.95,2,transit regulier,0.654,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,2,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0048-04,VES-0048,364099457,TRADE-725,Chalutier,civil,False,Turkey,2026-05-12T21:37:09.963993+00:00,24.48736,120.06322,1.51,126.5,7.9,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,97.62,False,23.44,2,transit regulier,0.823,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,2,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0055-01,VES-0055,555869539,ATL-491,Navire civil,civil,False,China,2026-05-12T21:30:31.716021+00:00,25.99603,56.95831,11.29,336.8,29.9,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,95.78,False,6.6,0,patrouille declaree,0.915,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0067-01,VES-0067,582536372,MER-206,Chalutier,civil,False,Singapore,2026-05-12T20:51:32.341912+00:00,24.30726,119.86569,2.73,75.9,7.5,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,122.8,False,13.66,2,transit regulier,0.741,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,2,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0026-04,VES-0026,514601478,NORD-425,Chalutier,civil,False,Panama,2026-05-12T20:46:16.496656+00:00,27.36447,56.35319,6.66,312.7,7.0,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,155.73,False,14.39,0,patrouille declaree,0.951,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0070-03,VES-0070,671654693,MN-333,Bâtiment de débarquement,soutien_ou_amphibie,True,Marshall Islands,2026-05-12T16:59:58.215216+00:00,42.80613,33.91846,14.19,324.4,8.5,Actif,0,Mer Noire,High,Mer Noire,202.29,False,7.38,1,approche portuaire,0.99,normal,aucun,20260513,Mer Noire,High,74,14,12,10,0,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0026-01,VES-0026,514601478,NORD-425,Chalutier,civil,False,Panama,2026-05-12T16:58:16.496656+00:00,27.18612,56.70706,3.41,289.6,20.9,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,149.46,False,8.75,1,transit regulier,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0070-05,VES-0070,671654693,MN-333,Bâtiment de débarquement,soutien_ou_amphibie,True,Marshall Islands,2026-05-12T16:53:58.215216+00:00,42.6861,33.9363,10.15,310.6,18.7,Actif,0,Mer Noire,High,Mer Noire,215.69,False,23.33,1,patrouille declaree,0.96,normal,aucun,20260513,Mer Noire,High,74,14,12,10,0,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0057-03,VES-0057,482970316,MER-110,Navire civil,civil,False,Norway,2026-05-12T16:31:36.836197+00:00,24.83011,121.53875,10.61,260.4,23.2,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,56.29,False,19.89,2,transit regulier,0.738,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,2,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0005-05,VES-0005,228173090,NORD-701,Cargo,civil,False,Marshall Islands,2026-05-12T15:41:22.308716+00:00,34.81812,31.26415,22.52,309.6,174.6,Actif,0,Méditerranée orientale,High,Méditerranée orientale,176.86,False,3.46,4,variation de cap,0.89,suspect,variation cap forte; vitesse atypique,20260513,Port militaire de Toulon,High,70,0,6,10,20,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone navale connue; regroupement de navires; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0070-02,VES-0070,671654693,MN-333,Bâtiment de débarquement,soutien_ou_amphibie,True,Marshall Islands,2026-05-12T15:04:58.215216+00:00,42.65207,33.9651,13.43,318.7,10.0,Actif,0,Mer Noire,High,Mer Noire,219.81,False,5.39,1,transit regulier,0.854,normal,aucun,20260513,Mer Noire,High,74,14,12,10,0,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0005-03,VES-0005,228173090,NORD-701,Cargo,civil,False,Marshall Islands,2026-05-12T14:35:22.308716+00:00,34.79117,31.33829,9.99,295.5,119.3,Actif,0,Méditerranée orientale,High,Méditerranée orientale,170.32,False,2.69,5,loitering,0.915,suspect,variation cap forte,20260513,Port militaire de Toulon,High,70,0,6,10,20,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone navale connue; regroupement de navires; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0016-05,VES-0016,667176357,TRADE-845,Pétrolier,civil,False,Liberia,2026-05-12T09:59:15.389530+00:00,42.65408,35.5573,20.59,67.1,30.5,Actif,0,Mer Noire,High,Mer Noire,272.45,False,2.37,3,variation de cap,0.68,suspect,vitesse atypique,20260513,Mer Noire,High,74,0,12,10,16,11,2,51,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite autre navire; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0063-01,VES-0063,564902011,MN-878,Bâtiment de débarquement,soutien_ou_amphibie,True,France,2026-05-12T09:41:43.402990+00:00,34.97321,32.19595,15.94,340.9,8.1,Actif,0,Méditerranée orientale,High,Méditerranée orientale,91.89,False,2.15,1,loitering,0.909,normal,aucun,20260513,Port militaire de Toulon,High,70,14,6,10,6,11,4,51,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone navale connue; proximite autre navire; historique metier prioritaire,ais-risk-v1
AIS-0076-05,VES-0076,381167275,MER-530,Pétrolier,civil,False,Liberia,2026-05-12T05:12:24.655296+00:00,26.83207,55.51777,11.59,231.6,20.8,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,104.24,False,10.68,0,patrouille declaree,0.928,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0014-01,VES-0014,566487148,ATL-212,Porte-conteneurs,civil,False,Singapore,2026-05-12T04:56:25.418615+00:00,25.00841,120.66191,10.4,192.5,36.1,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,48.37,False,4.77,2,transit regulier,0.676,normal,aucun,20260513,Port de Shanghai,Critical,90,0,16,15,3,15,2,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0076-03,VES-0076,381167275,MER-530,Pétrolier,civil,False,Liberia,2026-05-12T03:48:24.655296+00:00,26.88184,55.54725,14.71,257.3,11.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,107.92,False,25.49,0,transit regulier,0.929,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0053-05,VES-0053,710935746,NORD-395,Porte-conteneurs,civil,False,Norway,2026-05-12T02:26:23.041705+00:00,26.08355,56.81184,16.58,140.0,9.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,81.64,False,5.65,0,transit regulier,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0009-03,VES-0009,314055579,NORD-750,Cargo,civil,False,Liberia,2026-05-12T02:08:48.551489+00:00,26.98486,56.93187,12.46,84.4,29.0,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,143.5,False,14.15,0,transit regulier,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0009-04,VES-0009,314055579,NORD-750,Cargo,civil,False,Liberia,2026-05-12T01:52:48.551489+00:00,26.98232,56.99727,10.49,87.0,16.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,147.58,False,17.54,0,transit regulier,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0076-02,VES-0076,381167275,MER-530,Pétrolier,civil,False,Liberia,2026-05-12T01:49:24.655296+00:00,26.92864,55.66894,14.78,239.9,16.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,108.39,False,20.26,0,transit regulier,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0053-04,VES-0053,710935746,NORD-395,Porte-conteneurs,civil,False,Norway,2026-05-12T01:08:23.041705+00:00,26.01153,57.08247,14.02,107.1,22.4,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,108.19,False,12.17,1,transit regulier,0.937,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0076-01,VES-0076,381167275,MER-530,Pétrolier,civil,False,Liberia,2026-05-12T00:56:24.655296+00:00,26.94608,55.68526,8.88,242.7,14.5,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,109.77,False,17.25,1,approche portuaire,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,0,15,4,51,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
